troop1,troop2,troop3,troop4,troop5,troop6,troop7,->,trait1,trait2,trait3,trait4,trait5,trait6
archer_queen,bandit,dart_goblin,gob_machine,mega_knight,mini_pekka,pekka,->,ace_2,brawler_2,brutalist_2,goblin_2,pekka_2,ranger_2
archer_queen,bandit,dart_goblin,gob_machine,mega_knight,pekka,valkyrie,->,ace_2,brawler_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,gob_machine,mega_knight,prince,valkyrie,->,ace_2,brawler_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,gob_machine,mega_knight,royal_ghost,skele_king,->,ace_2,assassin_2,brutalist_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,gob_machine,mega_knight,royal_ghost,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,gob_machine,monk,musketeer,valkyrie,->,ace_2,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,gob_machine,monk,royal_ghost,skele_king,->,ace_2,assassin_2,brutalist_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,gob_machine,monk,royal_ghost,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,gob_machine,monk,royal_ghost,witch,->,ace_2,assassin_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,dart_goblin,gob_machine,monk,skele_king,witch,->,ace_2,brutalist_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,dart_goblin,gob_machine,monk,valkyrie,witch,->,ace_2,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,gob_machine,royal_ghost,skele_king,wizard,->,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,gob_machine,royal_ghost,valkyrie,witch,->,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,mini_pekka,pekka,->,ace_2,assassin_2,brawler_2,goblin_2,pekka_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,mini_pekka,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,musketeer,prince,->,ace_2,assassin_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,pekka,valkyrie,->,ace_2,assassin_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,pekka,wizard,->,ace_2,assassin_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,prince,princess,->,ace_2,assassin_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,prince,valkyrie,->,ace_2,assassin_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,prince,wizard,->,ace_2,assassin_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,princess,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mega_knight,skele_king,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mini_pekka,monk,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,mini_pekka,pekka,valkyrie,->,assassin_2,brutalist_2,clan_2,goblin_2,pekka_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,monk,musketeer,prince,->,ace_2,assassin_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,goblins,monk,musketeer,princess,->,ace_2,assassin_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,goblins,monk,musketeer,valkyrie,->,ace_2,assassin_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,goblins,monk,musketeer,wizard,->,ace_2,assassin_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,goblins,monk,princess,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,monk,skele_king,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,monk,skele_king,witch,->,ace_2,assassin_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,dart_goblin,goblins,monk,valkyrie,witch,->,ace_2,assassin_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,goblins,monk,witch,wizard,->,ace_2,assassin_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,goblins,musketeer,princess,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,prince,princess,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,goblins,skele_king,valkyrie,witch,->,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,gold_knight,mega_knight,prince,spear_gobs,->,ace_2,assassin_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,mega_knight,prince,valkyrie,->,ace_2,assassin_2,brawler_2,clan_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,mega_knight,prince,wizard,->,ace_2,assassin_2,brawler_2,clan_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,mega_knight,princess,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,mega_knight,princess,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,mega_knight,spear_gobs,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,monk,musketeer,spear_gobs,->,ace_2,assassin_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,gold_knight,monk,musketeer,valkyrie,->,ace_2,assassin_2,clan_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,gold_knight,monk,musketeer,wizard,->,ace_2,assassin_2,clan_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,gold_knight,monk,princess,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,monk,princess,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,monk,spear_gobs,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,musketeer,spear_gobs,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,prince,spear_gobs,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,gold_knight,princess,spear_gobs,valkyrie,->,assassin_2,blaster_2,clan_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,mega_knight,mini_pekka,pekka,valkyrie,->,ace_2,brawler_2,brutalist_2,clan_2,pekka_2,ranger_2
archer_queen,bandit,dart_goblin,mega_knight,pekka,spear_gobs,wizard,->,ace_2,blaster_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,mega_knight,prince,princess,spear_gobs,->,ace_2,blaster_2,brawler_2,goblin_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,mega_knight,prince,princess,wizard,->,ace_2,blaster_2,brawler_2,clan_2,noble_2,ranger_2
archer_queen,bandit,dart_goblin,mega_knight,prince,spear_gobs,wizard,->,ace_2,blaster_2,brawler_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,mega_knight,royal_ghost,skele_king,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,mega_knight,royal_ghost,spear_gobs,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,monk,musketeer,princess,spear_gobs,->,ace_2,blaster_2,goblin_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,monk,musketeer,princess,wizard,->,ace_2,blaster_2,clan_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,monk,musketeer,spear_gobs,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,monk,royal_ghost,skele_king,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,monk,royal_ghost,spear_gobs,witch,->,ace_2,assassin_2,goblin_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,dart_goblin,monk,royal_ghost,spear_gobs,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,dart_goblin,monk,royal_ghost,valkyrie,witch,->,ace_2,assassin_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,dart_goblin,monk,royal_ghost,witch,wizard,->,ace_2,assassin_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,dart_goblin,monk,skele_king,valkyrie,witch,->,ace_2,brutalist_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,dart_goblin,monk,spear_gobs,witch,wizard,->,ace_2,blaster_2,clan_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,dart_goblin,royal_ghost,skele_king,spear_gobs,valkyrie,->,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,royal_ghost,skele_king,spear_gobs,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,dart_goblin,royal_ghost,spear_gobs,witch,wizard,->,assassin_2,blaster_2,clan_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,elec_giant,executioner,goblins,royal_giant,spear_gobs,->,ace_2,assassin_2,blaster_2,giant_2,goblin_2,ranger_2
archer_queen,bandit,elec_giant,executioner,goblins,royal_giant,wizard,->,ace_2,assassin_2,blaster_2,clan_2,giant_2,ranger_2
archer_queen,bandit,elec_giant,executioner,gold_knight,musketeer,royal_giant,->,ace_2,assassin_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,executioner,gold_knight,musketeer,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,superstar_2
archer_queen,bandit,elec_giant,executioner,gold_knight,princess,royal_giant,->,ace_2,assassin_2,blaster_2,giant_2,noble_2,ranger_2
archer_queen,bandit,elec_giant,executioner,gold_knight,royal_giant,wizard,->,ace_2,assassin_2,blaster_2,clan_2,giant_2,ranger_2
archer_queen,bandit,elec_giant,executioner,musketeer,princess,royal_giant,->,ace_2,blaster_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,executioner,musketeer,royal_giant,wizard,->,ace_2,blaster_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,executioner,royal_ghost,royal_giant,witch,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,executioner,royal_ghost,royal_giant,wizard,->,ace_2,assassin_2,blaster_2,clan_2,giant_2,ranger_2
archer_queen,bandit,elec_giant,executioner,royal_ghost,skele_drag,wizard,->,ace_2,assassin_2,blaster_2,clan_2,ranger_2,undead_2
archer_queen,bandit,elec_giant,executioner,royal_ghost,witch,wizard,->,ace_2,assassin_2,blaster_2,clan_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,executioner,royal_giant,witch,wizard,->,ace_2,blaster_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,executioner,skele_drag,witch,wizard,->,ace_2,blaster_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,gob_machine,goblins,monk,royal_giant,->,ace_2,assassin_2,giant_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,gob_machine,goblins,monk,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,superstar_2
archer_queen,bandit,elec_giant,gob_machine,goblins,royal_giant,valkyrie,->,assassin_2,brutalist_2,clan_2,giant_2,goblin_2,ranger_2
archer_queen,bandit,elec_giant,gob_machine,monk,royal_giant,valkyrie,->,ace_2,brutalist_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,goblins,monk,royal_giant,spear_gobs,->,ace_2,assassin_2,giant_2,goblin_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,goblins,monk,royal_giant,valkyrie,->,ace_2,assassin_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,goblins,monk,royal_giant,wizard,->,ace_2,assassin_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,goblins,monk,spear_gobs,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,superstar_2
archer_queen,bandit,elec_giant,goblins,royal_giant,spear_gobs,wizard,->,assassin_2,blaster_2,clan_2,giant_2,goblin_2,ranger_2
archer_queen,bandit,elec_giant,gold_knight,mega_knight,musketeer,royal_giant,->,ace_2,assassin_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,gold_knight,mega_knight,prince,royal_giant,->,ace_2,assassin_2,brawler_2,giant_2,noble_2,ranger_2
archer_queen,bandit,elec_giant,gold_knight,monk,prince,royal_giant,->,ace_2,assassin_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,gold_knight,monk,princess,royal_giant,->,ace_2,assassin_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,gold_knight,monk,princess,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,superstar_2
archer_queen,bandit,elec_giant,gold_knight,monk,royal_giant,valkyrie,->,ace_2,assassin_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,gold_knight,monk,royal_giant,wizard,->,ace_2,assassin_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,gold_knight,musketeer,royal_giant,valkyrie,->,assassin_2,clan_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,gold_knight,musketeer,royal_giant,wizard,->,assassin_2,clan_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,gold_knight,princess,royal_giant,wizard,->,assassin_2,blaster_2,clan_2,giant_2,noble_2,ranger_2
archer_queen,bandit,elec_giant,mega_knight,musketeer,prince,royal_giant,->,ace_2,brawler_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,mega_knight,royal_ghost,royal_giant,witch,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,mini_pekka,monk,royal_giant,valkyrie,->,ace_2,brutalist_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,monk,princess,royal_giant,wizard,->,ace_2,blaster_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,monk,royal_ghost,royal_giant,skele_king,->,ace_2,assassin_2,giant_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,monk,royal_ghost,royal_giant,valkyrie,->,ace_2,assassin_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,monk,royal_ghost,royal_giant,wizard,->,ace_2,assassin_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,monk,royal_ghost,skele_drag,valkyrie,->,ace_2,assassin_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,monk,royal_ghost,skele_drag,wizard,->,ace_2,assassin_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,monk,royal_ghost,skele_king,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,monk,royal_giant,skele_king,valkyrie,->,ace_2,brutalist_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,monk,royal_giant,spear_gobs,wizard,->,ace_2,blaster_2,clan_2,giant_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,monk,skele_drag,skele_king,valkyrie,->,ace_2,brutalist_2,clan_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,musketeer,princess,royal_giant,wizard,->,blaster_2,clan_2,giant_2,noble_2,ranger_2,superstar_2
archer_queen,bandit,elec_giant,royal_ghost,royal_giant,skele_king,valkyrie,->,assassin_2,brutalist_2,clan_2,giant_2,ranger_2,undead_2
archer_queen,bandit,elec_giant,royal_ghost,royal_giant,valkyrie,witch,->,assassin_2,clan_2,giant_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,royal_ghost,royal_giant,witch,wizard,->,assassin_2,clan_2,giant_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,elec_giant,royal_giant,skele_king,valkyrie,witch,->,brutalist_2,clan_2,giant_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,executioner,gob_machine,goblins,mini_pekka,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
archer_queen,bandit,executioner,gob_machine,goblins,princess,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
archer_queen,bandit,executioner,gob_machine,goblins,royal_giant,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,executioner,gob_machine,goblins,royal_giant,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,executioner,gob_machine,goblins,skele_drag,skele_king,->,ace_2,assassin_2,brutalist_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,executioner,gob_machine,goblins,skele_drag,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,executioner,gob_machine,goblins,skele_drag,wizard,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,executioner,gob_machine,goblins,skele_king,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
archer_queen,bandit,executioner,gob_machine,gold_knight,princess,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,noble_2
archer_queen,bandit,executioner,gob_machine,gold_knight,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
archer_queen,bandit,executioner,gob_machine,royal_ghost,skele_drag,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,executioner,gob_machine,royal_ghost,skele_drag,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,ranger_2,undead_2
archer_queen,bandit,executioner,gob_machine,royal_ghost,skele_drag,wizard,->,ace_2,assassin_2,blaster_2,clan_2,ranger_2,undead_2
archer_queen,bandit,executioner,gob_machine,royal_ghost,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,brutalist_2,goblin_2,undead_2
archer_queen,bandit,executioner,gob_machine,royal_ghost,skele_king,wizard,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,undead_2
archer_queen,bandit,executioner,gob_machine,royal_ghost,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
archer_queen,bandit,executioner,gob_machine,royal_giant,spear_gobs,valkyrie,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,executioner,gob_machine,skele_drag,skele_king,spear_gobs,->,ace_2,blaster_2,brutalist_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,executioner,gob_machine,skele_drag,skele_king,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,ranger_2,undead_2
archer_queen,bandit,executioner,gob_machine,skele_drag,spear_gobs,valkyrie,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,executioner,goblins,mini_pekka,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
archer_queen,bandit,executioner,goblins,royal_giant,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,executioner,goblins,skele_drag,skele_king,spear_gobs,->,ace_2,assassin_2,blaster_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,executioner,goblins,skele_drag,skele_king,valkyrie,->,ace_2,assassin_2,brutalist_2,clan_2,ranger_2,undead_2
archer_queen,bandit,executioner,goblins,skele_drag,skele_king,wizard,->,ace_2,assassin_2,blaster_2,clan_2,ranger_2,undead_2
archer_queen,bandit,executioner,goblins,skele_drag,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,clan_2,goblin_2,ranger_2
archer_queen,bandit,executioner,goblins,skele_drag,spear_gobs,witch,->,ace_2,assassin_2,blaster_2,goblin_2,ranger_2,undead_2
archer_queen,bandit,executioner,goblins,skele_drag,witch,wizard,->,ace_2,assassin_2,blaster_2,clan_2,ranger_2,undead_2
archer_queen,bandit,executioner,goblins,skele_king,spear_gobs,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,goblin_2
archer_queen,bandit,executioner,gold_knight,mini_pekka,princess,valkyrie,->,ace_2,assassin_2,blaster_2,brutalist_2,clan_2,noble_2
archer_queen,bandit,executioner,gold_knight,musketeer,royal_giant,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,ranger_2
archer_queen,bandit,executioner,gold_knight,musketeer,skele_drag,witch,->,ace_2,assassin_2,noble_2,ranger_2,superstar_2,undead_2
archer_queen,bandit,executioner,gold_knight,musketeer,skele_drag,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,ranger_2
archer_queen,bandit,executioner,gold_knight,musketeer,witch,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,superstar_2
archer_queen,bandit,executioner,gold_knight,pekka,prince,wizard,->,ace_2,assassin_2,blaster_2,brawler_2,clan_2,noble_2
archer_queen,bandit,executioner,gold_knight,prince,royal_giant,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,ranger_2
archer_queen,bandit,executioner,gold_knight,prince,skele_drag,wizard,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,ranger_2
archer_queen,bandit,executioner,gold_knight,princess,royal_giant,valkyrie,->,ace_2,assassin_2,blaster_2,clan_2,noble_2,ranger_2
